,seq,time
236,sth,888981700
237,tha,127121800
238,hat,190007700
239,atd,631889500
240,tdi,567044100
241,did,250925800
242,ida,381995500
243,dal,384132000
244,all,254995600
245,llt,251979700
246,lth,315015000
247,the,379979800
248,hee,631973900
249,eeo,1454022700
250,eox,1137340300
251,oxw,566930500
252,xwo,567578000
253,wor,252020600
254,ork,317150800
255,rki,445110900
256,kin,381991300
257,int,318835100
258,nth,254965000
259,the,318971100
260,hes,1141034100
261,eso,1012082300
262,sol,253019600
263,ola,191031900
264,lar,251912800
265,ars,379926500
266,rsy,383050500
267,sys,318717600
268,yst,252652300
269,ste,252070200
270,tem,315993900
271,ems,563976600
272,msa,564641300
273,san,508549000
274,and,446990900
275,ndt,444032300
276,dth,443056600
277,the,190976300
278,hes,446876700
279,esh,574008400
280,shu,441067300
281,hut,374128000
282,utt,251518100
283,ttl,253438400
284,tle,254075800
285,les,254047600
286,est,316992200
287,sth,380007100
288,tha,252965600
289,hat,186970300
290,att,440110000
291,tto,381088900
292,too,255978700
293,ook,318037000
294,okt,381950300
295,kth,447603700
296,the,444765400
297,hei,632003600
298,eir,633535400
299,irc,823546700
300,rca,696000200
301,car,254909000
302,arg,445224400
303,rgo,442345000
304,goe,443082300
305,oes,509001300
306,esa,1271068900
307,san,1206204300
308,and,254105300
309,ndp,382053000
310,dpa,316987900
311,pas,189876200
312,ass,439984100
313,sse,820680900
314,sen,822547600
315,eng,887748000
316,nge,696735700
317,ger,249888600
318,ers,253916700
319,rsb,570565600
320,sba,568617900
321,bac,314994000
322,ack,252928900
323,ckt,318994900
324,kto,382038500
325,tot,317512400
326,oth,314807500
327,the,188096500
328,hee,442772500
329,eea,505021600
330,ear,190012400
331,art,446481500
332,rth,508665300
333,tho,443051100
334,hor,443863800
335,ort,381665600
336,rth,381690300
337,the,504980000
338,hem,825066700
339,emo,635793300
340,moo,315762700
341,oon,254918200
342,oni,888594800
343,nit,888747800
344,itw,444044700
345,twa,443073700
346,was,949613200
347,asa,1456658200
348,saw,1014986300
349,awo,505886600
350,wor,251998400
351,orl,378603500
352,rld,439649600
353,ldw,566958200
354,dwh,631919200
355,whe,633690200
356,her,570663200
357,ere,315006400
358,reb,757094700
359,ebr,884125200
360,bri,379020800
361,rie,254105900
362,ief,444303800
363,efl,506202100
364,fly,317030700
365,lye,509033900
366,yen,508105400
367,end,313149600
368,nde,374072000
369,der,250928200
370,erf,316904700
371,rfe,697043300
372,fel,569125200
373,elt,506043900
374,lta,570909600
375,tat,442889300
376,ath,570242800
377,tho,445195000
378,hom,317023700
379,ome,316949200
380,mes,697118000
381,esi,692238000
382,sic,248073500
383,ice,443004700
384,cei,760523700
385,eit,634607000
386,its,379026700
387,tsf,504609900
388,sfl,508557700
389,flo,381004600
390,loo,316979100
391,oor,252944000
392,ors,313076700
393,rss,568660300
394,ssl,507582300
395,slo,444981100
396,lop,701557700
397,ope,508600700
398,ped,376921900
399,edu,504942600
400,dup,380052400
401,upw,507054900
402,pwa,442987700
403,war,253968900
404,ard,442975900
405,rda,569026900
406,das,444630500
407,ast,381572800
408,sth,443992800
409,the,380961500
410,hey,379970100
411,eyd,949616800
412,ydi,886587900
413,did,253941900
414,idi,444576100
415,din,444595900
416,int,382149100
417,nth,379082100
418,the,249835800
419,heb,379550800
420,eba,382740900
421,bat,383960000
422,att,383932500
423,ttl,192064900
424,tle,252893200
425,les,316665500
426,esc,380624600
427,sch,443886100
428,cho,318996000
429,hoo,318995300
430,ool,378571000
