,seq,time
305,cou,185505500
306,oun,247407600
307,unt,309952300
308,ntr,249949200
309,try,562413500
310, ,0
311,fie,249108000
312,iel,250571200
313,eld,189092200
314, ,0
315,pro,186492200
316,rod,248170700
317,odu,310694000
318,duc,312018900
319,uce,311368800
320, ,0
321,let,248761500
322,ett,311522800
323,tte,310309700
324,ter,249873800
325, ,0
326,pat,311383700
327,att,309077000
328,tte,247276600
329,ter,251271100
330,ern,563788800
331, ,0
332,gro,311969200
333,row,188537600
334, ,0
335,sev,560134300
336,eve,499292800
337,ven,250607900
338, ,0
339,gre,312885900
340,rew,373988400
341, ,0
342,why,496570600
343, ,0
344,ide,315333600
345,dea,315180800
346, ,0
347,tea,125501100
348,eam,187840000
349, ,0
350,cle,250858900
351,lea,187298900
352,ean,248744300
353, ,0
354,lad,249221000
355,ady,249500700
356, ,0
357,way,310582900
358, ,0
359,kep,248996300
360,ept,311214700
361, ,0
362,dea,309103900
363,eal,185610900
364, ,0
365,tra,684060600
366,rac,812021800
367,ack,377654800
368, ,0
369,mot,188527100
370,oth,249558900
371,the,249762100
372,her,189405300
373, ,0
374,sea,748230500
375,eas,872190400
376,aso,374017300
377,son,185353500
378, ,0
379,sai,310430700
380,ail,747409900
381, ,0
382,sho,184781700
383,how,249243800
384, ,0
