,seq,time
128,tha,191582200
129,hat,127506500
130,atl,442541900
131,tls,1322807300
132,lso,1198313800
133,sof,758801500
134,ofe,630426000
135,fed,442501200
136,edt,442716300
137,dth,316032000
138,the,442017700
139,hem,441766600
140,emd,633561200
141,mdr,693988000
142,dri,376018700
143,rin,188779900
144,ing,315578000
145,ngw,695622900
146,gwa,507050200
147,wat,256039700
148,ate,317650400
149,ter,252668900
150,ert,443027500
151,rth,441973300
152,tha,251897600
153,hat,250982600
154,ath,877680400
155,tha,877643200
156,had,495725000
157,adl,749616200
158,dlr,1201495400
159,lre,948609000
160,rea,314017800
161,ead,438062200
162,ady,502578900
163,dyp,759590000
164,ypa,634020700
165,pas,190975400
166,ass,252929500
167,sse,380941500
168,sed,443020600
169,edt,503007900
170,dtr,441042300
171,trh,1577692000
172,rho,1644774000
173,hou,379000000
174,oug,501447600
175,ugh,504758300
176,ght,952358500
177,hth,952165100
178,the,317034700
179,her,315014900
180,eri,313922200
181,rib,1073937900
182,ibo,945971600
183,bod,249977400
184,odi,313147200
185,die,312954400
186,ies,250056300
187,est,378113600
188,ste,695740500
189,ten,569070200
190,ent,568085300
191,nth,567916900
192,tho,253023600
193,hou,191844900
194,ous,442897900
195,usa,567054900
196,san,439992100
197,and,314038300
198,ndt,825540700
199,dti,763430500
200,tim,192075000
201,ime,320160200
202,mes,383001800
203,esl,762636300
204,sli,698539100
205,liv,316830700
206,ivi,377981100
207,vin,312050600
208,ing,252027600
209,ngo,379980000
210,gon,441014400
211,onl,317070900
212,nly,253983600
213,lyt,380976600
214,yto,380996700
215,tos,381953600
216,ose,383115800
217,ser,127492800
218,erv,315436300
219,rvi,441047400
220,vic,252019400
221,ice,377948200
222,cet,567995500
223,eth,442032700
224,the,188911900
225,het,314938900
226,etu,378033100
227,tug,443880900
228,ugs,507928400
229,gst,694172400
230,sth,628176100
231,tha,186025600
232,hat,189942800
233,atd,439253200
234,tdi,375397300
235,did,254928700
236,ida,561848500
237,dal,498108800
238,all,253090000
239,llt,315004900
240,lth,314792900
241,the,252897600
242,heo,380050500
243,eox,376997200
244,oxw,569987300
245,xwo,508054300
246,wor,252120600
247,ork,380022500
248,rki,379895800
249,kin,377943100
250,int,313077600
251,nth,315137500
252,the,252898800
253,hes,314859900
254,eso,380119200
255,sol,316069200
256,ola,312010800
257,lar,251955700
258,ars,377980300
259,rsy,376038200
260,sys,253034300
261,yst,253110800
262,ste,250918200
263,tem,313882200
264,ema,377074700
265,man,377942700
266,and,314950600
267,ndt,377165100
268,dth,376975000
269,the,252835300
270,hes,381073100
271,esh,442050300
272,shu,439978100
273,hut,438995200
274,utt,377901800
275,ttl,253078800
276,tle,253101400
277,les,313993900
278,est,313889700
279,sth,316949200
280,tha,188060600
281,hat,186966300
282,att,378004700
283,tto,505065900
284,too,379998300
285,ook,377970900
286,okt,755039000
287,kth,628913200
288,the,314951900
289,her,377042300
290,eri,249956400
291,ric,1067058200
292,ica,1128972500
293,car,250880200
294,arg,500168000
295,rgo,564069100
296,goe,569822200
297,oes,443957600
298,esa,378057400
299,san,442088400
300,and,255042400
301,ndp,1071007100
302,dpa,1319907200
303,pas,819489800
304,ass,696538500
305,ssw,505886100
306,swe,1013947600
307,wen,950165000
308,eng,751124700
309,nge,750892400
310,ger,189163400
311,ers,190461400
312,rsb,697238300
313,sba,633032500
314,bac,379082000
315,ack,379300200
316,ckt,378936900
317,kto,376677000
318,tot,312242800
319,oth,313068300
320,the,186729500
321,hee,622327000
322,eea,623004400
323,ear,187657300
324,art,1067024600
325,rth,1066943700
326,tho,1133016500
327,hor,1260986300
328,ort,692989000
329,rth,503168600
330,the,186945700
331,hem,425929900
332,emo,488023700
333,moo,314062200
334,oon,256063800
335,oni,696830100
336,nit,695994000
337,itw,379246000
338,twa,378142300
339,was,378036600
340,asa,503996900
341,saa,630542000
342,aaw,1249837800
343,awo,1122052800
344,wor,314865800
345,orl,252023600
346,rld,311959800
347,ldw,631039100
348,dwh,634009300
349,whe,315984500
350,her,315042900
351,ere,253063600
352,reb,1007206400
353,ebr,1132079800
354,bri,377634500
355,rie,503718900
356,ief,629949700
357,efl,755112300
358,fly,692031300
359,lye,1316420500
360,yen,1252569500
361,end,253177500
362,nde,315065600
363,der,248822400
364,erf,378965300
365,rfe,633037700
366,fel,506054600
367,elt,757327200
368,lta,883230000
369,tat,569132200
370,ath,695808900
371,tho,505604900
372,hom,253039100
373,ome,380952400
374,mes,696392100
375,esi,631606400
376,sic,315175200
377,ice,438919600
378,cei,439916200
379,eit,373976600
380,its,371935600
381,tsf,501085300
382,sfl,1062006600
383,flo,1060946900
384,loo,434938700
385,oor,311175900
386,ors,376030100
387,rss,809795700
388,ssl,749022400
389,slo,1946705500
390,lop,2004632300
391,ope,310081300
392,ped,375110000
393,edu,624984400
394,dup,499035400
395,upw,564040700
396,pwa,504018900
397,war,191132000
398,ard,378989200
399,rda,758805100
400,das,635093000
401,ast,442835000
402,sth,439695300
403,the,250699100
404,hey,317080100
405,eyd,632516500
406,ydi,567070800
407,did,252104100
408,idi,440964500
409,din,505873200
410,int,378940400
411,nth,249900500
412,the,250204500
413,heb,501234000
414,eba,439073900
415,bat,317045600
416,att,317178100
417,ttl,252968200
418,tle,188811600
419,les,313246800
420,esc,505067400
421,sch,378855200
422,cho,377099100
423,hoo,377930700
424,ool,314955500
