,seq,time
211,esl,565133800
212,sli,502980600
213,liv,183927100
214,ivi,308961700
215,vin,314927300
216,ing,314008600
217,ngo,314035000
218,gon,316153700
219,onl,311021000
220,nly,247922700
221,lyt,376964500
222,yto,313845200
223,tos,635926000
224,ose,823015600
225,ser,501025500
226,erv,691957900
227,rvi,566094900
228,vic,251148700
229,ice,379862100
230,cet,439959700
231,eth,311984200
232,the,375866900
233,het,1007973800
234,etu,885135500
235,tug,441044600
236,ugs,1312823900
237,gst,1439895600
238,sth,567226000
239,tha,126578500
240,hat,124815200
241,atd,569506700
242,tdi,568938700
243,did,252023500
244,ida,446011300
245,dal,443926900
246,all,317206200
247,llt,379132900
248,lth,375919500
249,the,314009700
250,heo,434930500
251,eox,559142400
252,oxw,689054500
253,xwo,565831400
254,wor,253987400
255,ork,1429949200
256,rki,1808158700
257,kin,631980400
258,int,316000100
259,nth,314081400
260,the,251889700
261,hes,312961700
262,eso,312971500
263,sol,314032100
264,ola,314031100
265,lar,252997900
266,ars,377861700
267,rsy,441938600
268,sys,254026800
269,yst,255063900
270,ste,317227200
271,tem,316032600
272,ema,378738900
273,man,380003400
274,and,376040400
275,ndt,500857400
276,dth,439025600
277,the,248003900
278,hes,376029800
279,esh,503259100
280,shu,505612700
281,hut,504621300
282,utt,376991200
283,ttl,252938500
284,tle,316964000
285,les,252736100
286,est,248950500
287,sth,313051100
288,tha,251196900
289,hat,186102700
290,att,436982200
291,tto,565141700
292,too,317026500
293,ook,314319100
294,okt,567996000
295,kth,692507100
296,the,565978500
297,hei,569973200
298,eir,691094500
299,irc,1199959100
300,rca,950057600
301,car,252111600
302,arg,631710400
303,rgo,693901700
304,goe,689997700
305,oes,625987300
306,esa,497972200
307,san,435004300
308,and,251179700
309,ndp,436872700
310,dpa,372632400
311,pas,376091200
312,ass,436216300
313,sse,438056900
314,sen,438019400
315,eng,372342000
316,nge,312930900
317,ger,247646000
318,ers,309891800
319,rsb,561760600
320,sba,498133200
321,bac,433991600
322,ack,435785600
323,ckt,1125264100
324,kto,1124093900
325,tot,311650400
326,oth,311844200
327,the,250115000
328,hee,559978300
329,eea,559946900
330,ear,187044200
331,art,376963200
332,rth,437009900
333,tho,622103400
334,hor,562977100
335,ort,311885900
336,rth,373820000
337,the,496916900
338,hem,747347100
339,emo,563801000
340,moo,377547300
341,oon,506964000
342,oni,886903000
343,nit,757865400
344,itw,500929300
345,twa,375064900
346,was,373022300
347,asa,562055700
348,saw,881953000
349,awo,754956000
350,wor,252012600
351,orl,378883100
352,rld,439020700
353,ldw,756099700
354,dwh,823006800
355,whe,508876900
356,her,379094800
357,ere,251101100
358,reb,1007264500
359,ebi,1192257200
360,bir,439922200
361,irr,941137900
362,rri,939898600
363,rie,316853600
364,ief,498989000
365,efl,500067700
366,fly,316022100
367,lye,564895100
368,yen,563053200
369,end,311034200
370,nde,374977900
371,der,247994100
372,erf,374083600
373,rfe,499911200
374,fel,310871400
375,elt,312014500
376,lta,500987200
377,tal,438018700
378,alh,1133049300
379,lho,1196978200
380,hom,253146200
381,ome,316035300
382,mes,693741800
383,esi,505034600
384,sin,310079900
385,inc,371997700
386,nce,376017000
387,cei,439016000
388,eit,313268200
389,its,312236200
390,tsf,687759200
391,sfl,626805800
392,flo,314049800
393,lor,687895300
394,ors,2001117900
395,rsl,1561903400
396,slo,249867800
397,lop,379038500
398,ope,317922300
399,ped,319023100
400,edu,442051500
401,dup,315076600
402,upe,438932000
403,pew,436886500
404,ewa,313978200
405,war,507097500
406,ard,506080000
407,rda,695981300
408,das,507996500
409,ast,501105000
410,sth,563988300
411,the,252941700
412,her,315019300
413,ery,378998100
414,ryd,572930900
415,ydi,505367400
416,did,249001500
417,idi,441554700
418,din,441969600
419,int,379966800
420,nth,381067700
421,the,255041400
422,heb,570013000
423,eba,567112400
424,bat,313072300
425,att,314009800
426,ttl,251887500
427,tle,314851500
428,les,377005700
429,esc,442051300
430,sch,381992500
431,cho,380956600
432,hoo,379005000
433,ool,436654200
